,maximum_x,minimum_x,entropy_x,interquartile_range_x,maximum_y,minimum_index_y,mean_absolute_deviation_y,median_y,skewness_y,standard_deviation_y,RMS_y,skewness_z,activity
480,0.138864,-0.976834,4.7068905956085185,0.440533,6.258444,18.0,0.3067664244444444,5.3558295000000005,0.3481728089095291,0.40158449029352744,5.417341554586687,-1.1444595221957912,idle
481,0.344765,-0.976834,4.7068905956085185,0.507571,6.258444,16.0,0.3613967933333334,5.3558295000000005,0.3067262136165545,0.45897153145179925,5.422215785134865,-0.6778727220417532,idle
482,0.550666,-0.976834,4.773557262275185,0.517148,6.258444,14.0,0.39112749555555554,5.410896,0.24937637238010174,0.4819578489048243,5.472224138721358,-0.7059998968259253,idle
483,0.775721,-0.976834,4.773557262275185,0.679953,6.397307,12.0,0.4446725088888889,5.430049500000001,0.5247908664321221,0.5264786749784953,5.547186899587534,-0.7686978848165311,idle
484,0.407014,-0.320823,3.939572261986723,0.038307000000000105,0.0239419999999999,17.0,0.02841132,-0.1292869999999999,-0.3126490342236537,0.045945448178561575,0.14172918309249746,-0.518585835485808,idle
485,-0.0239419999999999,-2.901772,4.098068512058838,0.0526729999999999,0.220267,21.0,0.14929184444444443,-0.12689249999999996,0.10695626607155438,0.3402474799901275,0.3590802927380356,-0.6128983033223359,idle
486,0.775721,-0.833182,4.7068905956085185,0.694319,6.397307,10.0,0.47362637333333335,5.540182499999999,0.24086538209308028,0.5467049638088536,5.610775150736375,-0.822055760672657,idle
487,0.775721,-0.833182,4.7068905956085185,0.727838,6.59842,8.0,0.5098054,5.6359509999999995,-0.05614326112749499,0.5799663102229262,5.654916460961594,-0.9747696101667198,idle
488,0.775721,-0.8236049999999999,4.7068905956085185,0.794875,6.59842,6.0,0.5485914666666666,5.6359509999999995,0.1366788689407999,0.6130940404276946,5.696969257071611,-0.802725855075216,idle
489,0.775721,-0.8236049999999999,4.773557262275185,0.8619129999999999,6.6894,4.0,0.5811526333333334,5.6359509999999995,0.28173677237696887,0.6441491413026309,5.732748734928225,-0.9138822073555535,idle
